Entrez ID	Type
5639	best inferred
5650	best inferred
4320	inferred
5651	inferred
4321	best inferred
5652	best inferred
4322	inferred
5653	best inferred
192666	inferred
192668	not inferred
192669	best inferred
4312	landmark
5643	not inferred
6975	not inferred
153090	not inferred
4313	landmark
5644	inferred
4314	best inferred
5645	not inferred
5646	best inferred
4316	inferred
4317	inferred
5648	inferred
4318	best inferred
5649	best inferred
4319	inferred
6991	not inferred
5660	best inferred
6990	landmark
4330	best inferred
5661	not inferred
6993	best inferred
4331	landmark
5662	best inferred
6992	best inferred
4332	best inferred
5663	best inferred
5664	best inferred
100131303	not inferred
3002	inferred
3001	best inferred
3000	inferred
51360	best inferred
51362	best inferred
51361	best inferred
51364	best inferred
51363	best inferred
51366	best inferred
89978	not inferred
51365	best inferred
4323	best inferred
5654	landmark
51368	best inferred
4324	best inferred
5655	best inferred
51367	best inferred
4325	best inferred
6988	landmark
90956	best inferred
4326	best inferred
5657	inferred
4327	best inferred
90957	best inferred
4329	best inferred
89970	not inferred
5670	best inferred
4340	best inferred
5671	inferred
64682	best inferred
5672	inferred
4342	inferred
5673	inferred
347273	not inferred
4343	not inferred
90952	not inferred
5675	inferred
3013	not inferred
64689	inferred
3012	best inferred
3010	inferred
51371	best inferred
3009	inferred
3008	inferred
51373	not inferred
3007	best inferred
51372	inferred
3006	best inferred
51375	landmark
3005	best inferred
51374	best inferred
3004	best inferred
51377	best inferred
3003	best inferred
6997	not inferred
51379	best inferred
4335	best inferred
6996	best inferred
51378	inferred
4336	best inferred
6999	inferred
4337	best inferred
4338	best inferred
5669	inferred
5680	inferred
4350	best inferred
5681	best inferred
4351	best inferred
5682	best inferred
64693	inferred
4352	inferred
5683	inferred
4353	inferred
5684	best inferred
4354	best inferred
5685	best inferred
4355	best inferred
5686	best inferred
3024	inferred
64699	best inferred
649783	not inferred
3021	best inferred
3020	not inferred
51380	best inferred
100287178	not inferred
51382	landmark
51384	inferred
3018	inferred
3017	best inferred
51386	best inferred
51385	landmark
3015	best inferred
51388	best inferred
100287171	not inferred
3014	best inferred
4345	best inferred
5676	inferred
51389	best inferred
5678	inferred
5690	best inferred
4360	not inferred
5691	best inferred
4361	best inferred
5692	best inferred
5693	best inferred
4363	best inferred
5694	best inferred
347252	not inferred
5695	best inferred
5696	landmark
647135	not inferred
5697	inferred
3035	best inferred
3034	best inferred
3033	landmark
3032	best inferred
3030	best inferred
51390	not inferred
51393	best inferred
3029	best inferred
3028	landmark
51397	best inferred
253782	best inferred
3026	inferred
51399	best inferred
51398	not inferred
4356	inferred
5687	best inferred
4357	best inferred
5688	best inferred
4358	best inferred
5689	best inferred
4359	best inferred
129401	not inferred
347240	inferred
3046	inferred
3045	inferred
3044	inferred
3043	best inferred
3042	not inferred
3040	not inferred
100288485	not inferred
374900	not inferred
3039	not inferred
3038	not inferred
3037	best inferred
374907	not inferred
3036	best inferred
5698	best inferred
5699	landmark
90990	not inferred
90993	best inferred
3055	best inferred
3054	best inferred
3053	inferred
100287144	not inferred
3052	best inferred
118738	not inferred
3050	inferred
3049	best inferred
3048	not inferred
3047	not inferred
90987	not inferred
100873985	not inferred
3060	inferred
374920	not inferred
105369535	not inferred
3068	best inferred
3067	best inferred
374928	not inferred
3066	landmark
3065	best inferred
3064	best inferred
3062	inferred
3061	inferred
3059	best inferred
3071	best inferred
105371844	not inferred
3070	best inferred
3078	not inferred
647174	not inferred
3077	best inferred
3075	best inferred
3074	best inferred
3073	best inferred
374918	not inferred
3069	best inferred
3082	best inferred
348654	not inferred
3081	best inferred
3080	inferred
53938	not inferred
28976	not inferred
28977	best inferred
28974	best inferred
100130057	not inferred
3087	best inferred
3084	best inferred
28978	best inferred
3083	inferred
100130051	not inferred
118672	not inferred
28972	best inferred
28973	best inferred
53940	not inferred
28970	not inferred
28971	best inferred
53944	best inferred
100129069	not inferred
53942	inferred
53947	best inferred
118670	not inferred
348645	not inferred
3093	best inferred
3092	best inferred
3091	landmark
3090	best inferred
28987	not inferred
64601	best inferred
28988	not inferred
64600	inferred
132989	not inferred
100131378	not inferred
3099	best inferred
28985	best inferred
3098	landmark
28986	best inferred
3097	best inferred
3096	best inferred
28989	not inferred
3094	best inferred
118663	not inferred
143630	not inferred
28983	inferred
28984	best inferred
28981	best inferred
374819	inferred
28982	not inferred
129303	not inferred
28954	best inferred
28955	best inferred
131669	not inferred
28952	best inferred
337979	not inferred
28958	best inferred
337978	not inferred
28959	best inferred
337977	not inferred
28956	best inferred
337976	not inferred
28957	best inferred
337975	not inferred
337985	not inferred
100129042	not inferred
28951	best inferred
51300	not inferred
51302	best inferred
89910	landmark
51301	inferred
51304	best inferred
51303	best inferred
51306	best inferred
51305	not inferred
51308	best inferred
51307	best inferred
51309	best inferred
130340	not inferred
28965	best inferred
26301	not inferred
28966	best inferred
373509	not inferred
337969	not inferred
100131355	not inferred
28964	best inferred
337968	not inferred
28969	landmark
337967	not inferred
337966	not inferred
28968	best inferred
337974	not inferred
144983	not inferred
337973	not inferred
337972	not inferred
337971	not inferred
360200	not inferred
337970	not inferred
28962	best inferred
51311	best inferred
28960	best inferred
51310	best inferred
51313	best inferred
51312	best inferred
51315	best inferred
51314	inferred
51317	best inferred
360205	not inferred
51316	best inferred
51319	best inferred
360203	not inferred
51318	best inferred
374864	not inferred
374860	not inferred
337959	not inferred
131601	best inferred
374868	inferred
337963	not inferred
337960	not inferred
51320	best inferred
51322	best inferred
53981	not inferred
51321	best inferred
51324	best inferred
89932	not inferred
51326	not inferred
51327	inferred
51329	best inferred
64641	best inferred
128025	not inferred
64645	not inferred
132946	not inferred
65975	not inferred
116039	best inferred
65977	not inferred
64648	not inferred
65979	best inferred
132949	not inferred
131616	not inferred
89927	best inferred
51330	best inferred
51333	best inferred
51332	best inferred
51335	landmark
51334	best inferred
51337	best inferred
51339	best inferred
51338	best inferred
360226	not inferred
374887	not inferred
65981	best inferred
65980	best inferred
65983	best inferred
374882	not inferred
64651	not inferred
65982	best inferred
65985	best inferred
65987	best inferred
65986	best inferred
116028	not inferred
65989	best inferred
65988	not inferred
132954	not inferred
204801	not inferred
51340	inferred
89958	not inferred
51341	best inferred
100507290	not inferred
51343	best inferred
89953	not inferred
51348	best inferred
51347	best inferred
90933	not inferred
65990	best inferred
374875	not inferred
65992	best inferred
65991	not inferred
64663	inferred
65993	best inferred
374872	not inferred
65996	best inferred
65998	not inferred
65997	best inferred
65999	best inferred
100131310	not inferred
374879	not inferred
374877	not inferred
51351	best inferred
51350	best inferred
51352	inferred
89944	best inferred
89941	best inferred
128077	not inferred
130399	not inferred
166348	not inferred
167681	not inferred
100507221	not inferred
116092	not inferred
116093	not inferred
374897	not inferred
166336	not inferred
128061	not inferred
374899	not inferred
116085	not inferred
100507249	not inferred
204851	best inferred
116071	not inferred
167691	not inferred
203522	not inferred
203523	not inferred
116064	not inferred
116068	not inferred
130355	not inferred
143662	not inferred
26353	best inferred
26355	best inferred
26354	best inferred
53904	inferred
53905	best inferred
130367	not inferred
154313	not inferred
203547	not inferred
100130086	not inferred
100129094	not inferred
143678	not inferred
100129098	not inferred
53918	best inferred
53919	best inferred
100507203	not inferred
53916	best inferred
53917	not inferred
28998	best inferred
28999	inferred
28996	best inferred
100130078	not inferred
26339	not inferred
26338	not inferred
28990	best inferred
143684	not inferred
28991	not inferred
100129083	not inferred
203562	not inferred
26330	inferred
143689	not inferred
26333	inferred
28992	best inferred
143686	not inferred
153020	not inferred
203569	not inferred
202243	not inferred
100131390	not inferred
168975	not inferred
26341	not inferred
647060	not inferred
100288323	not inferred
253832	not inferred
100288315	not inferred
5706	best inferred
5707	best inferred
5708	landmark
5709	best inferred
5700	best inferred
5701	best inferred
5702	best inferred
5704	best inferred
5705	best inferred
100289635	not inferred
647087	not inferred
5717	best inferred
5718	best inferred
5719	best inferred
105370691	not inferred
5710	landmark
5711	best inferred
5713	best inferred
5714	best inferred
5715	landmark
109504726	not inferred
5716	landmark
5730	best inferred
5728	best inferred
5729	best inferred
5720	landmark
253827	not inferred
5721	landmark
5723	best inferred
5724	best inferred
5725	best inferred
5726	not inferred
5727	best inferred
105370687	not inferred
154288	not inferred
5740	best inferred
5741	inferred
5739	best inferred
105379045	not inferred
5731	inferred
5732	best inferred
5733	best inferred
5734	best inferred
5737	best inferred
5738	not inferred
5742	best inferred
5743	landmark
5744	inferred
5745	best inferred
5746	inferred
5747	landmark
4430	best inferred
4431	not inferred
4432	not inferred
5763	best inferred
3101	best inferred
5753	best inferred
5754	best inferred
5756	best inferred
5757	best inferred
5770	landmark
4440	inferred
5771	best inferred
5774	best inferred
3112	best inferred
3111	best inferred
3110	best inferred
3109	best inferred
3108	landmark
3107	best inferred
3106	best inferred
3105	best inferred
3104	best inferred
5764	best inferred
4435	best inferred
4436	best inferred
4437	best inferred
5768	best inferred
4438	inferred
4439	not inferred
105371910	not inferred
5780	best inferred
64793	best inferred
5781	best inferred
64792	best inferred
5782	landmark
64795	best inferred
5783	best inferred
64794	best inferred
5784	best inferred
3123	best inferred
64799	inferred
3122	landmark
64798	best inferred
3121	not inferred
3120	best inferred
51481	not inferred
3119	best inferred
51480	inferred
3118	not inferred
3117	best inferred
3115	best inferred
3113	best inferred
5775	best inferred
5777	landmark
4447	not inferred
5778	best inferred
4448	not inferred
5790	best inferred
5791	best inferred
5792	landmark
5793	best inferred
5794	best inferred
5795	inferred
5796	landmark
3134	best inferred
3133	best inferred
3131	best inferred
651959	not inferred
51490	best inferred
51491	best inferred
3128	best inferred
51493	best inferred
3127	not inferred
51496	not inferred
3126	not inferred
51495	landmark
3125	not inferred
445815	not inferred
51497	best inferred
5786	best inferred
5787	best inferred
51499	best inferred
5788	landmark
5789	best inferred
105371932	not inferred
105371933	not inferred
4473	not inferred
3145	best inferred
3142	best inferred
3141	best inferred
3140	best inferred
3135	inferred
5797	best inferred
4467	not inferred
5798	best inferred
5799	best inferred
105371921	not inferred
4481	best inferred
4482	landmark
4485	best inferred
4486	best inferred
4487	best inferred
3156	landmark
3155	best inferred
3151	best inferred
3150	best inferred
3149	best inferred
3148	best inferred
3146	best inferred
4477	inferred
4478	best inferred
105371930	not inferred
347365	not inferred
4493	best inferred
4494	best inferred
4495	inferred
4496	inferred
647024	not inferred
3167	not inferred
3166	inferred
647020	not inferred
3164	best inferred
3163	best inferred
3162	landmark
3161	best inferred
100287036	not inferred
4490	not inferred
3159	best inferred
3158	inferred
3157	landmark
4488	inferred
101060825	not inferred
4489	not inferred
3170	best inferred
105371944	not inferred
120939	not inferred
3178	best inferred
3177	best inferred
3176	best inferred
3175	inferred
3174	inferred
3172	inferred
3171	not inferred
3169	best inferred
4499	best inferred
120935	not inferred
3181	best inferred
347344	inferred
3189	best inferred
3188	inferred
647042	not inferred
3187	best inferred
100289678	best inferred
3185	best inferred
3184	best inferred
3183	best inferred
3182	best inferred
118611	not inferred
346007	not inferred
3192	best inferred
3191	best inferred
3190	best inferred
3199	best inferred
3198	best inferred
100288336	not inferred
3196	inferred
3195	inferred
100288332	not inferred
105369669	not inferred
105370641	not inferred
347442	not inferred
132851	not inferred
64711	not inferred
64710	best inferred
64714	best inferred
374946	not inferred
64708	best inferred
120863	not inferred
143501	not inferred
143502	not inferred
51400	best inferred
143503	not inferred
51406	not inferred
51409	best inferred
132864	not inferred
100506084	not inferred
64718	best inferred
51412	best inferred
51411	best inferred
100144595	not inferred
541578	best inferred
131540	not inferred
131544	best inferred
374969	not inferred
100131244	not inferred
100131242	not inferred
51421	best inferred
51422	landmark
51427	best inferred
51426	not inferred
51429	not inferred
51428	best inferred
347411	not inferred
541565	not inferred
132884	not inferred
64744	not inferred
64743	best inferred
64746	landmark
64745	best inferred
64748	best inferred
64747	best inferred
374955	not inferred
51430	best inferred
51434	not inferred
51433	best inferred
51435	best inferred
348738	not inferred
51438	inferred
51439	best inferred
347404	not inferred
374986	not inferred
64750	best inferred
64753	not inferred
64755	best inferred
64754	best inferred
64757	best inferred
64756	not inferred
64759	best inferred
51441	best inferred
51440	best inferred
51442	inferred
51444	best inferred
51447	best inferred
51449	best inferred
100506049	not inferred
64760	best inferred
144809	not inferred
374973	not inferred
64762	best inferred
64761	best inferred
64764	best inferred
64763	best inferred
64766	best inferred
64768	best inferred
100131211	not inferred
64769	best inferred
374977	best inferred
51450	best inferred
51451	best inferred
51454	best inferred
120892	not inferred
51455	best inferred
51458	inferred
64771	best inferred
64770	not inferred
64773	not inferred
64772	best inferred
64777	best inferred
64776	inferred
64779	best inferred
64778	best inferred
51460	best inferred
51463	not inferred
117246	best inferred
117245	not inferred
144811	not inferred
51465	landmark
117248	not inferred
88745	not inferred
117247	best inferred
51466	landmark
64780	best inferred
64782	best inferred
64781	landmark
64784	best inferred
64783	best inferred
64786	best inferred
64785	best inferred
64788	best inferred
64787	best inferred
64789	inferred
51471	inferred
51474	best inferred
51473	not inferred
51475	inferred
51478	best inferred
51477	best inferred
51479	best inferred
100506013	not inferred
100506012	not inferred
100507341	not inferred
129285	not inferred
203611	not inferred
167555	not inferred
204962	not inferred
202309	not inferred
26499	best inferred
26492	not inferred
117286	not inferred
117285	not inferred
26494	not inferred
26493	not inferred
26496	not inferred
117289	not inferred
117283	not inferred
100508689	not inferred
131566	best inferred
26470	best inferred
202333	not inferred
26472	best inferred
26471	best inferred
26476	inferred
131578	best inferred
131583	not inferred
143570	not inferred
154214	not inferred
154215	not inferred
26469	best inferred
26468	best inferred
100170841	not inferred
129293	not inferred
5805	best inferred
168850	not inferred
5806	best inferred
5800	best inferred
5801	best inferred
130271	not inferred
100169851	not inferred
5802	inferred
5803	best inferred
5804	not inferred
168374	not inferred
5816	best inferred
5817	best inferred
5818	best inferred
170685	not inferred
5819	best inferred
170689	not inferred
155060	best inferred
5810	best inferred
100507507	not inferred
155061	not inferred
5813	best inferred
131096	not inferred
5814	not inferred
155066	best inferred
170680	best inferred
102723737	not inferred
105378260	not inferred
169693	not inferred
203228	not inferred
5827	landmark
5828	best inferred
5829	landmark
102723730	not inferred
170679	inferred
5820	best inferred
155051	not inferred
5822	best inferred
5824	best inferred
5825	best inferred
5826	best inferred
155054	not inferred
100507527	not inferred
102723728	not inferred
168391	not inferred
445571	not inferred
203238	not inferred
143098	not inferred
102723722	not inferred
4507	best inferred
203245	not inferred
4508	not inferred
4509	not inferred
100462977	not inferred
5830	best inferred
5831	landmark
4501	best inferred
5832	best inferred
4502	best inferred
5833	best inferred
5834	best inferred
4504	best inferred
5836	landmark
5837	best inferred
4520	best inferred
102723713	not inferred
4519	not inferred
195977	not inferred
170690	not inferred
4512	not inferred
100462981	not inferred
4513	not inferred
4514	not inferred
100462983	not inferred
4515	not inferred
170692	not inferred
170691	not inferred
5860	best inferred
5861	best inferred
5862	best inferred
347088	not inferred
3200	best inferred
144363	not inferred
203259	not inferred
253512	inferred
4521	best inferred
4522	best inferred
157680	best inferred
203260	not inferred
4524	inferred
5858	inferred
4528	best inferred
5859	best inferred
5870	best inferred
155006	not inferred
4540	not inferred
5871	best inferred
4541	not inferred
5872	best inferred
4542	best inferred
5873	landmark
3211	inferred
3208	best inferred
3207	best inferred
3206	landmark
3205	not inferred
3204	best inferred
3203	best inferred
3202	landmark
3201	best inferred
5863	best inferred
5864	best inferred
4534	best inferred
5865	best inferred
4535	not inferred
5866	inferred
4536	not inferred
5867	landmark
4537	not inferred
5868	best inferred
4538	not inferred
5869	best inferred
3209	not inferred
4539	not inferred
266811	not inferred
5880	landmark
157697	best inferred
266812	not inferred
5881	best inferred
155038	not inferred
4552	best inferred
5883	landmark
5884	best inferred
3222	best inferred
3221	best inferred
3219	best inferred
3218	inferred
3217	best inferred
3216	best inferred
3215	best inferred
3214	not inferred
203286	not inferred
3213	best inferred
3212	best inferred
4543	inferred
5874	best inferred
4544	inferred
5875	best inferred
254827	not inferred
5876	best inferred
5877	best inferred
4547	inferred
5878	best inferred
4548	best inferred
5879	best inferred
5890	best inferred
5891	landmark
131076	not inferred
5892	best inferred
5893	best inferred
5894	best inferred
3233	not inferred
3232	best inferred
3231	inferred
347051	not inferred
3229	best inferred
3228	not inferred
3227	best inferred
3226	best inferred
3225	not inferred
3224	best inferred
3223	best inferred
5885	best inferred
5886	best inferred
5887	best inferred
5888	best inferred
5889	landmark
157695	not inferred
348378	not inferred
3242	best inferred
3241	best inferred
3240	best inferred
100288287	not inferred
3239	inferred
3238	inferred
254887	not inferred
3237	best inferred
3236	best inferred
3235	best inferred
3234	not inferred
5896	inferred
105379528	not inferred
5897	inferred
5898	landmark
5899	landmark
253559	not inferred
253558	not inferred
4580	not inferred
26609	not inferred
4582	landmark
26608	best inferred
4583	inferred
4584	inferred
4585	inferred
4586	inferred
3251	landmark
3250	best inferred
3249	best inferred
3248	best inferred
4591	best inferred
4593	inferred
4594	best inferred
4595	best inferred
4597	best inferred
3266	not inferred
3265	best inferred
3263	inferred
254863	not inferred
105379545	not inferred
3257	best inferred
4588	inferred
4589	inferred
105379547	not inferred
3276	best inferred
3275	best inferred
3274	inferred
3273	inferred
3270	best inferred
105379533	not inferred
102723796	not inferred
3269	best inferred
3268	best inferred
3267	best inferred
4598	best inferred
4599	best inferred
254879	not inferred
3280	landmark
349667	not inferred
3284	inferred
3283	inferred
3281	best inferred
105378230	not inferred
105379561	not inferred
348327	not inferred
3291	best inferred
3290	best inferred
3299	best inferred
3298	best inferred
3297	best inferred
3295	best inferred
3294	best inferred
3293	best inferred
3292	inferred
100289561	not inferred
105379554	not inferred
105378220	not inferred
253582	not inferred
105379587	not inferred
105379589	not inferred
349633	not inferred
348303	not inferred
105379575	not inferred
102723750	not inferred
64834	best inferred
64838	best inferred
64837	best inferred
51520	best inferred
51522	not inferred
51524	not inferred
51523	not inferred
51526	best inferred
51528	not inferred
51527	not inferred
541468	not inferred
51529	not inferred
541465	not inferred
64841	not inferred
541466	not inferred
64840	best inferred
64843	not inferred
100131137	not inferred
64844	best inferred
64847	best inferred
64849	best inferred
64848	best inferred
64839	not inferred
100132495	not inferred
51531	best inferred
51530	not inferred
51533	best inferred
51535	not inferred
51534	not inferred
51537	not inferred
146909	best inferred
51538	not inferred
64850	best inferred
100131129	not inferred
64852	best inferred
26533	not inferred
64854	best inferred
26532	best inferred
64853	best inferred
64856	best inferred
26534	not inferred
64855	not inferred
64858	best inferred
64857	not inferred
26539	inferred
26538	inferred
64859	best inferred
387911	not inferred
51540	best inferred
26531	inferred
51542	best inferred
26530	not inferred
51545	not inferred
51548	best inferred
387914	not inferred
51547	best inferred
64860	best inferred
64863	best inferred
64864	best inferred
133619	best inferred
100170765	not inferred
64866	best inferred
26548	best inferred
146923	not inferred
51550	best inferred
51552	best inferred
51555	best inferred
51554	best inferred
51557	inferred
51559	best inferred
26519	best inferred
100131107	not inferred
26511	landmark
26512	best inferred
100131101	not inferred
26515	not inferred
26517	best inferred
51560	best inferred
51562	best inferred
51561	best inferred
51564	best inferred
122961	not inferred
51566	best inferred
51567	best inferred
51569	landmark
26529	best inferred
64881	not inferred
26521	best inferred
399939	not inferred
494470	not inferred
26524	not inferred
26523	best inferred
374618	not inferred
26526	not inferred
26525	best inferred
26528	best inferred
100506164	not inferred
100507494	not inferred
387921	not inferred
51571	best inferred
122953	not inferred
51573	best inferred
26520	landmark
51575	best inferred
51574	best inferred
387923	not inferred
64895	best inferred
64897	best inferred
399909	not inferred
51582	best inferred
51586	best inferred
51585	best inferred
51588	best inferred
122945	not inferred
386627	best inferred
26508	inferred
26507	best inferred
26509	best inferred
26502	best inferred
26504	best inferred
26503	best inferred
26505	best inferred
51593	best inferred
121601	not inferred
51592	best inferred
51594	best inferred
51596	best inferred
51599	landmark
386618	not inferred
386617	not inferred
132332	not inferred
399967	not inferred
157638	not inferred
399968	not inferred
100507462	not inferred
169611	best inferred
145645	not inferred
100132403	not inferred
100132406	best inferred
374655	best inferred
374654	not inferred
100506127	not inferred
157627	best inferred
374659	not inferred
399979	best inferred
121665	not inferred
360023	not inferred
144321	not inferred
100132418	not inferred
133688	not inferred
158983	not inferred
133686	not inferred
157657	not inferred
170627	not inferred
170626	not inferred
399947	not inferred
399949	not inferred
399948	not inferred
100507483	not inferred
360030	not inferred
170622	not inferred
133690	not inferred
131034	not inferred
387990	not inferred
100506144	not inferred
121643	not inferred
100131195	not inferred
121642	not inferred
122970	not inferred
144348	not inferred
100131190	not inferred
386653	not inferred
144347	not inferred
542767	not inferred
100507424	best inferred
100507421	not inferred
134957	not inferred
100131187	not inferred
26595	not inferred
386684	not inferred
386683	not inferred
386685	not inferred
386680	not inferred
64801	not inferred
386682	not inferred
64800	inferred
386681	not inferred
64802	not inferred
101927844	not inferred
64805	not inferred
386677	not inferred
5905	best inferred
386676	not inferred
5906	best inferred
120379	not inferred
386679	not inferred
386678	not inferred
100131170	not inferred
5908	best inferred
5909	landmark
386672	not inferred
386675	not inferred
120376	not inferred
386674	not inferred
119391	not inferred
119392	not inferred
5900	landmark
119395	not inferred
5901	best inferred
5902	best inferred
5903	best inferred
100506115	not inferred
26577	best inferred
26576	best inferred
26579	not inferred
26578	best inferred
64816	inferred
100133790	not inferred
5915	best inferred
5916	best inferred
64806	inferred
5917	best inferred
100132463	not inferred
5918	best inferred
5919	best inferred
146956	not inferred
26575	best inferred
26574	best inferred
5910	best inferred
51501	best inferred
5911	best inferred
51504	best inferred
5912	best inferred
51503	not inferred
119385	not inferred
5913	best inferred
51506	best inferred
5914	best inferred
51507	best inferred
132321	not inferred
158931	not inferred
132320	not inferred
100507436	best inferred
203328	not inferred
26589	best inferred
5926	best inferred
26580	inferred
5927	landmark
100131150	not inferred
5928	best inferred
26582	not inferred
100132474	not inferred
5929	best inferred
26581	not inferred
26584	not inferred
100132476	inferred
26583	inferred
26586	best inferred
26585	best inferred
51510	best inferred
5920	best inferred
51513	best inferred
5921	landmark
51512	best inferred
5922	best inferred
5923	best inferred
51514	best inferred
5924	not inferred
51517	best inferred
5925	landmark
132299	not inferred
266918	not inferred
4606	inferred
5937	best inferred
4607	best inferred
4608	best inferred
5939	best inferred
4609	landmark
5930	best inferred
4600	best inferred
5931	best inferred
4601	best inferred
5932	best inferred
4602	best inferred
5933	best inferred
4603	best inferred
5934	best inferred
4604	best inferred
5935	best inferred
4605	landmark
5936	best inferred
5950	best inferred
102723859	not inferred
202018	inferred
4617	best inferred
5948	not inferred
4618	inferred
5949	inferred
4619	inferred
5940	not inferred
4610	best inferred
5942	not inferred
4612	not inferred
4613	best inferred
4615	best inferred
4616	landmark
5947	best inferred
101060179	not inferred
102723849	not inferred
5961	best inferred
4628	best inferred
5959	best inferred
4629	best inferred
170589	not inferred
4620	inferred
4621	inferred
4622	inferred
5954	best inferred
4624	inferred
5955	best inferred
4625	inferred
5956	not inferred
4626	inferred
5957	inferred
4627	best inferred
5970	best inferred
4640	inferred
5971	landmark
4641	best inferred
5972	inferred
3310	best inferred
101060181	not inferred
101927824	not inferred
3306	best inferred
3305	best inferred
170575	not inferred
254910	not inferred
3304	not inferred
3303	landmark
3301	best inferred
3300	landmark
5962	best inferred
4632	inferred
4633	inferred
4634	inferred
5965	best inferred
4635	best inferred
5966	best inferred
4636	best inferred
5967	inferred
170572	not inferred
3309	best inferred
4637	best inferred
5968	inferred
3308	landmark
4638	landmark
5980	best inferred
133584	not inferred
4650	best inferred
5981	best inferred
4651	landmark
5982	landmark
5983	best inferred
3321	best inferred
195828	not inferred
3320	best inferred
195827	not inferred
102723822	not inferred
3316	not inferred
3315	landmark
144233	not inferred
146894	not inferred
3313	best inferred
3312	landmark
202051	not inferred
145567	not inferred
202052	not inferred
4642	best inferred
5973	best inferred
4643	best inferred
253639	not inferred
4644	best inferred
4645	not inferred
5976	best inferred
4646	best inferred
5977	best inferred
157562	not inferred
4647	best inferred
5978	best inferred
253635	not inferred
4648	inferred
5979	inferred
4649	best inferred
5990	best inferred
4660	best inferred
5991	best inferred
4661	best inferred
5992	not inferred
5993	landmark
5994	best inferred
2001	best inferred
2000	best inferred
145581	not inferred
3329	landmark
144245	not inferred
169522	inferred
254973	not inferred
3326	best inferred
4653	best inferred
5984	best inferred
4654	inferred
5985	landmark
4655	not inferred
5986	landmark
4656	inferred
5987	best inferred
5988	inferred
5989	inferred
4659	best inferred
158880	not inferred
4670	best inferred
4671	best inferred
4673	best inferred
4674	best inferred
2012	best inferred
2011	best inferred
2010	best inferred
3340	best inferred
2009	best inferred
3339	best inferred
3338	best inferred
2006	best inferred
3337	landmark
2005	best inferred
3336	best inferred
2004	best inferred
2002	best inferred
4664	best inferred
5995	inferred
100507608	not inferred
4665	best inferred
5996	best inferred
100316904	not inferred
100507607	not inferred
4666	best inferred
5997	landmark
5998	best inferred
4668	best inferred
5999	best inferred
4669	best inferred
157567	best inferred
4680	best inferred
4681	best inferred
4682	best inferred
4683	best inferred
4684	best inferred
4685	best inferred
2023	best inferred
3354	best inferred
2022	best inferred
2021	best inferred
3352	inferred
2020	inferred
3351	inferred
3350	inferred
2019	best inferred
2018	best inferred
2017	landmark
2016	inferred
3347	best inferred
2015	inferred
3346	inferred
2014	best inferred
254950	not inferred
2013	best inferred
3344	best inferred
195814	not inferred
4675	best inferred
100134934	not inferred
4676	best inferred
157570	not inferred
4677	best inferred
4678	best inferred
254956	not inferred
100134938	not inferred
157574	not inferred
347168	not inferred
4690	landmark
26716	inferred
4691	best inferred
4692	best inferred
347169	not inferred
4693	best inferred
4694	best inferred
4695	inferred
4696	best inferred
2034	best inferred
2033	best inferred
3364	best inferred
3363	inferred
3362	inferred
2030	best inferred
3361	inferred
3360	inferred
2029	best inferred
2028	best inferred
3359	inferred
2027	best inferred
3358	inferred
2026	best inferred
3357	best inferred
85016	not inferred
3356	best inferred
85019	not inferred
3355	inferred
4686	best inferred
85013	not inferred
85012	not inferred
4688	best inferred
85015	not inferred
4689	best inferred
85014	not inferred
348487	not inferred
2045	inferred
3376	best inferred
2044	best inferred
3375	inferred
2043	best inferred
2042	landmark
3373	best inferred
2041	best inferred
2040	best inferred
3371	best inferred
105379630	not inferred
2039	best inferred
2038	inferred
2037	landmark
2036	best inferred
2035	inferred
85007	not inferred
4697	best inferred
85002	inferred
4698	best inferred
85004	not inferred
651746	not inferred
347148	not inferred
266977	inferred
2056	inferred
2055	best inferred
3386	best inferred
2054	best inferred
3385	landmark
2053	best inferred
3384	best inferred
2052	best inferred
3383	landmark
2051	best inferred
3382	best inferred
2050	best inferred
3381	inferred
100288142	not inferred
2049	best inferred
253650	not inferred
2048	landmark
2047	best inferred
2046	not inferred
105379662	not inferred
26707	inferred
2067	best inferred
3398	landmark
2066	best inferred
3397	best inferred
2065	landmark
3396	best inferred
2064	landmark
2063	landmark
3394	best inferred
2060	best inferred
100289462	not inferred
2059	best inferred
85027	not inferred
2058	landmark
2057	best inferred
85025	not inferred
85021	inferred
2070	best inferred
2078	best inferred
2077	best inferred
2074	not inferred
2073	best inferred
2072	inferred
2071	best inferred
105377022	not inferred
105377021	not inferred
2069	inferred
2068	best inferred
3399	best inferred
2081	best inferred
2086	not inferred
102723899	not inferred
2079	best inferred
170591	not inferred
2091	best inferred
2090	not inferred
2099	best inferred
2098	best inferred
2097	not inferred
100653515	not inferred
102723872	not inferred
51639	not inferred
122809	not inferred
64951	not inferred
337879	not inferred
337878	not inferred
337876	not inferred
64949	not inferred
100132363	not inferred
100132365	not inferred
337882	not inferred
337880	not inferred
51643	best inferred
51642	best inferred
51645	not inferred
51647	best inferred
51646	best inferred
51649	not inferred
64960	best inferred
100131017	not inferred
26687	not inferred
26686	not inferred
64963	best inferred
26689	not inferred
64965	not inferred
64968	not inferred
337867	not inferred
64969	not inferred
26683	not inferred
51650	best inferred
26682	not inferred
51652	best inferred
51651	best inferred
51654	best inferred
51655	not inferred
51657	best inferred
51659	best inferred
64975	inferred
100131004	not inferred
64976	best inferred
26658	inferred
